"","calibrated","logger","Date","Time"
"54962",13398.5,2,2022-08-06,"12:40:00"
"54963",12010.3,2,2022-08-06,"12:50:00"
"54964",12370,2,2022-08-06,"13:00:00"
"54965",13098,2,2022-08-06,"13:10:00"
"54966",12855.3,2,2022-08-06,"13:20:00"
"54967",12453.7,2,2022-08-06,"13:30:00"
"54968",11375.9,2,2022-08-06,"13:40:00"
"54969",10293.1,2,2022-08-06,"13:50:00"
"54970",11236.7,2,2022-08-06,"14:00:00"
"54971",10757.5,2,2022-08-06,"14:10:00"
"54972",10375.6,2,2022-08-06,"14:20:00"
"54973",9839.8,2,2022-08-06,"14:30:00"
"54974",9437,2,2022-08-06,"14:40:00"
"54975",8860.5,2,2022-08-06,"14:50:00"
"54976",8367.8,2,2022-08-06,"15:00:00"
"54977",7303.5,2,2022-08-06,"15:10:00"
"54978",8305,2,2022-08-06,"15:20:00"
"54979",8737.3,2,2022-08-06,"15:30:00"
"54980",8442.9,2,2022-08-06,"15:40:00"
"54981",5213.1,2,2022-08-06,"15:50:00"
"54982",5160.1,2,2022-08-06,"16:00:00"
"54983",4641.5,2,2022-08-06,"16:10:00"
"54984",4299.1,2,2022-08-06,"16:20:00"
"54985",3832.2,2,2022-08-06,"16:30:00"
"54986",3394.9,2,2022-08-06,"16:40:00"
"54987",2802.4,2,2022-08-06,"16:50:00"
"54988",2165.5,2,2022-08-06,"17:00:00"
"54989",1486.8,2,2022-08-06,"17:10:00"
"54990",962.1,2,2022-08-06,"17:20:00"
"54991",539.5,2,2022-08-06,"17:30:00"
"54992",225.4,2,2022-08-06,"17:40:00"
"54993",59.1,2,2022-08-06,"17:50:00"
"54994",8.6,2,2022-08-06,"18:00:00"
"54995",0,2,2022-08-06,"18:10:00"
"54996",0,2,2022-08-06,"18:20:00"
"54997",0,2,2022-08-06,"18:30:00"
"54998",0,2,2022-08-06,"18:40:00"
"54999",0,2,2022-08-06,"18:50:00"
"55000",0,2,2022-08-06,"19:00:00"
"55001",0,2,2022-08-06,"19:10:00"
"55002",0,2,2022-08-06,"19:20:00"
"55003",0,2,2022-08-06,"19:30:00"
"55004",0,2,2022-08-06,"19:40:00"
"55005",0,2,2022-08-06,"19:50:00"
"55006",0,2,2022-08-06,"20:00:00"
"55007",0,2,2022-08-06,"20:10:00"
"55008",0,2,2022-08-06,"20:20:00"
"55009",0,2,2022-08-06,"20:30:00"
"55010",0,2,2022-08-06,"20:40:00"
"55011",0,2,2022-08-06,"20:50:00"
"55012",0,2,2022-08-06,"21:00:00"
"55013",0,2,2022-08-06,"21:10:00"
"55014",0,2,2022-08-06,"21:20:00"
"55015",0,2,2022-08-06,"21:30:00"
"55016",0,2,2022-08-06,"21:40:00"
"55017",0,2,2022-08-06,"21:50:00"
"55018",0,2,2022-08-06,"22:00:00"
"55019",0,2,2022-08-06,"22:10:00"
"55020",0,2,2022-08-06,"22:20:00"
"55021",0,2,2022-08-06,"22:30:00"
"55022",0,2,2022-08-06,"22:40:00"
"55023",0,2,2022-08-06,"22:50:00"
"55024",0,2,2022-08-06,"23:00:00"
"55025",0,2,2022-08-06,"23:10:00"
"55026",0,2,2022-08-06,"23:20:00"
"55027",0,2,2022-08-06,"23:30:00"
"55028",0,2,2022-08-06,"23:40:00"
"55029",0,2,2022-08-06,"23:50:00"
"55030",0,2,2022-08-07,NA
"55031",0,2,2022-08-07,"00:10:00"
"55032",0,2,2022-08-07,"00:20:00"
"55033",0,2,2022-08-07,"00:30:00"
"55034",0,2,2022-08-07,"00:40:00"
"55035",0,2,2022-08-07,"00:50:00"
"55036",0,2,2022-08-07,"01:00:00"
"55037",0,2,2022-08-07,"01:10:00"
"55038",0,2,2022-08-07,"01:20:00"
"55039",0,2,2022-08-07,"01:30:00"
"55040",0,2,2022-08-07,"01:40:00"
"55041",0,2,2022-08-07,"01:50:00"
"55042",0,2,2022-08-07,"02:00:00"
"55043",0,2,2022-08-07,"02:10:00"
"55044",0,2,2022-08-07,"02:20:00"
"55045",0,2,2022-08-07,"02:30:00"
"55046",0,2,2022-08-07,"02:40:00"
"55047",0,2,2022-08-07,"02:50:00"
"55048",0,2,2022-08-07,"03:00:00"
"55049",0,2,2022-08-07,"03:10:00"
"55050",0,2,2022-08-07,"03:20:00"
"55051",0,2,2022-08-07,"03:30:00"
"55052",0,2,2022-08-07,"03:40:00"
"55053",0,2,2022-08-07,"03:50:00"
"55054",0,2,2022-08-07,"04:00:00"
"55055",0,2,2022-08-07,"04:10:00"
"55056",0,2,2022-08-07,"04:20:00"
"55057",0,2,2022-08-07,"04:30:00"
"55058",0,2,2022-08-07,"04:40:00"
"55059",0,2,2022-08-07,"04:50:00"
"55060",0,2,2022-08-07,"05:00:00"
"55061",0,2,2022-08-07,"05:10:00"
"55062",0,2,2022-08-07,"05:20:00"
"55063",0,2,2022-08-07,"05:30:00"
"55064",0,2,2022-08-07,"05:40:00"
"55065",0,2,2022-08-07,"05:50:00"
"55066",0,2,2022-08-07,"06:00:00"
"55067",7.4,2,2022-08-07,"06:10:00"
"55068",53,2,2022-08-07,"06:20:00"
"55069",200.8,2,2022-08-07,"06:30:00"
"55070",479.2,2,2022-08-07,"06:40:00"
"55071",784.7,2,2022-08-07,"06:50:00"
"55072",1059.4,2,2022-08-07,"07:00:00"
"55073",1166.5,2,2022-08-07,"07:10:00"
"55074",1016.3,2,2022-08-07,"07:20:00"
"55075",1399.4,2,2022-08-07,"07:30:00"
"55076",3074.6,2,2022-08-07,"07:40:00"
"55077",3066,2,2022-08-07,"07:50:00"
"55078",3333.3,2,2022-08-07,"08:00:00"
"55079",3291.4,2,2022-08-07,"08:10:00"
"55080",3504.5,2,2022-08-07,"08:20:00"
"55081",4935.9,2,2022-08-07,"08:30:00"
"55082",6496.6,2,2022-08-07,"08:40:00"
"55083",6868.6,2,2022-08-07,"08:50:00"
"55084",7403.3,2,2022-08-07,"09:00:00"
"55085",8056.1,2,2022-08-07,"09:10:00"
"55086",8316,2,2022-08-07,"09:20:00"
"55087",9055.1,2,2022-08-07,"09:30:00"
"55088",9486.3,2,2022-08-07,"09:40:00"
"55089",9971.6,2,2022-08-07,"09:50:00"
"55090",10028.3,2,2022-08-07,"10:00:00"
"55091",10232.8,2,2022-08-07,"10:10:00"
"55092",10801.9,2,2022-08-07,"10:20:00"
"55093",11286,2,2022-08-07,"10:30:00"
"55094",11729.4,2,2022-08-07,"10:40:00"
"55095",11994.3,2,2022-08-07,"10:50:00"
"55096",12287.4,2,2022-08-07,"11:00:00"
"55097",12565.8,2,2022-08-07,"11:10:00"
"55098",12950.2,2,2022-08-07,"11:20:00"
"55099",13160.8,2,2022-08-07,"11:30:00"
"55100",12713.6,2,2022-08-07,"11:40:00"
"55101",13068.4,2,2022-08-07,"11:50:00"
"55102",13391.1,2,2022-08-07,"12:00:00"
"55103",13265.5,2,2022-08-07,"12:10:00"
"55104",13149.7,2,2022-08-07,"12:20:00"
"55105",12309.6,2,2022-08-07,"12:30:00"
"55106",12581.8,2,2022-08-07,"12:40:00"
"55107",12371.2,2,2022-08-07,"12:50:00"
"55108",12707.5,2,2022-08-07,"13:00:00"
"55109",12381.1,2,2022-08-07,"13:10:00"
"55110",11858.8,2,2022-08-07,"13:20:00"
"55111",11575.4,2,2022-08-07,"13:30:00"
"55112",11255.2,2,2022-08-07,"13:40:00"
"55113",10982.9,2,2022-08-07,"13:50:00"
"55114",10869.6,2,2022-08-07,"14:00:00"
"55115",10772.3,2,2022-08-07,"14:10:00"
"55116",10726.7,2,2022-08-07,"14:20:00"
"55117",9475.2,2,2022-08-07,"14:30:00"
"55118",6832.9,2,2022-08-07,"14:40:00"
"55119",8920.9,2,2022-08-07,"14:50:00"
"55120",7405.7,2,2022-08-07,"15:00:00"
"55121",6342.7,2,2022-08-07,"15:10:00"
"55122",6740.5,2,2022-08-07,"15:20:00"
"55123",6496.6,2,2022-08-07,"15:30:00"
"55124",5980.5,2,2022-08-07,"15:40:00"
"55125",5485.3,2,2022-08-07,"15:50:00"
"55126",4765.9,2,2022-08-07,"16:00:00"
"55127",3534.1,2,2022-08-07,"16:10:00"
"55128",3935.7,2,2022-08-07,"16:20:00"
"55129",3061.1,2,2022-08-07,"16:30:00"
"55130",2434.1,2,2022-08-07,"16:40:00"
"55131",1905.6,2,2022-08-07,"16:50:00"
"55132",1245.4,2,2022-08-07,"17:00:00"
"55133",772.4,2,2022-08-07,"17:10:00"
"55134",559.2,2,2022-08-07,"17:20:00"
"55135",409,2,2022-08-07,"17:30:00"
"55136",195.9,2,2022-08-07,"17:40:00"
"55137",61.6,2,2022-08-07,"17:50:00"
"55138",11.1,2,2022-08-07,"18:00:00"
"55139",0,2,2022-08-07,"18:10:00"
"55140",0,2,2022-08-07,"18:20:00"
"55141",0,2,2022-08-07,"18:30:00"
"55142",0,2,2022-08-07,"18:40:00"
"55143",0,2,2022-08-07,"18:50:00"
"55144",0,2,2022-08-07,"19:00:00"
"55145",0,2,2022-08-07,"19:10:00"
"55146",0,2,2022-08-07,"19:20:00"
"55147",0,2,2022-08-07,"19:30:00"
"55148",0,2,2022-08-07,"19:40:00"
"55149",0,2,2022-08-07,"19:50:00"
"55150",0,2,2022-08-07,"20:00:00"
"55151",0,2,2022-08-07,"20:10:00"
"55152",0,2,2022-08-07,"20:20:00"
"55153",0,2,2022-08-07,"20:30:00"
"55154",0,2,2022-08-07,"20:40:00"
"55155",0,2,2022-08-07,"20:50:00"
"55156",0,2,2022-08-07,"21:00:00"
"55157",0,2,2022-08-07,"21:10:00"
"55158",0,2,2022-08-07,"21:20:00"
"55159",0,2,2022-08-07,"21:30:00"
"55160",0,2,2022-08-07,"21:40:00"
"55161",0,2,2022-08-07,"21:50:00"
"55162",0,2,2022-08-07,"22:00:00"
"55163",0,2,2022-08-07,"22:10:00"
"55164",0,2,2022-08-07,"22:20:00"
"55165",0,2,2022-08-07,"22:30:00"
"55166",0,2,2022-08-07,"22:40:00"
"55167",0,2,2022-08-07,"22:50:00"
"55168",0,2,2022-08-07,"23:00:00"
"55169",0,2,2022-08-07,"23:10:00"
"55170",0,2,2022-08-07,"23:20:00"
"55171",0,2,2022-08-07,"23:30:00"
"55172",0,2,2022-08-07,"23:40:00"
"55173",0,2,2022-08-07,"23:50:00"
"55174",0,2,2022-08-08,NA
"55175",0,2,2022-08-08,"00:10:00"
"55176",0,2,2022-08-08,"00:20:00"
"55177",0,2,2022-08-08,"00:30:00"
"55178",0,2,2022-08-08,"00:40:00"
"55179",0,2,2022-08-08,"00:50:00"
"55180",0,2,2022-08-08,"01:00:00"
"55181",0,2,2022-08-08,"01:10:00"
"55182",0,2,2022-08-08,"01:20:00"
"55183",0,2,2022-08-08,"01:30:00"
"55184",0,2,2022-08-08,"01:40:00"
"55185",0,2,2022-08-08,"01:50:00"
"55186",0,2,2022-08-08,"02:00:00"
"55187",0,2,2022-08-08,"02:10:00"
"55188",0,2,2022-08-08,"02:20:00"
"55189",0,2,2022-08-08,"02:30:00"
"55190",0,2,2022-08-08,"02:40:00"
"55191",0,2,2022-08-08,"02:50:00"
"55192",0,2,2022-08-08,"03:00:00"
"55193",0,2,2022-08-08,"03:10:00"
"55194",0,2,2022-08-08,"03:20:00"
"55195",0,2,2022-08-08,"03:30:00"
"55196",0,2,2022-08-08,"03:40:00"
"55197",0,2,2022-08-08,"03:50:00"
"55198",0,2,2022-08-08,"04:00:00"
"55199",0,2,2022-08-08,"04:10:00"
"55200",0,2,2022-08-08,"04:20:00"
"55201",0,2,2022-08-08,"04:30:00"
"55202",0,2,2022-08-08,"04:40:00"
"55203",0,2,2022-08-08,"04:50:00"
"55204",0,2,2022-08-08,"05:00:00"
"55205",0,2,2022-08-08,"05:10:00"
"55206",0,2,2022-08-08,"05:20:00"
"55207",0,2,2022-08-08,"05:30:00"
"55208",0,2,2022-08-08,"05:40:00"
"55209",0,2,2022-08-08,"05:50:00"
"55210",0,2,2022-08-08,"06:00:00"
"55211",7.4,2,2022-08-08,"06:10:00"
"55212",53,2,2022-08-08,"06:20:00"
"55213",178.6,2,2022-08-08,"06:30:00"
"55214",362.2,2,2022-08-08,"06:40:00"
"55215",664,2,2022-08-08,"06:50:00"
"55216",1037.2,2,2022-08-08,"07:00:00"
"55217",1436.3,2,2022-08-08,"07:10:00"
"55218",1879.8,2,2022-08-08,"07:20:00"
"55219",2386,2,2022-08-08,"07:30:00"
"55220",2965,2,2022-08-08,"07:40:00"
"55221",3500.8,2,2022-08-08,"07:50:00"
"55222",4102,2,2022-08-08,"08:00:00"
"55223",4721.6,2,2022-08-08,"08:10:00"
"55224",5321.5,2,2022-08-08,"08:20:00"
"55225",5863.5,2,2022-08-08,"08:30:00"
"55226",6437.5,2,2022-08-08,"08:40:00"
"55227",7017.7,2,2022-08-08,"08:50:00"
"55228",7533.8,2,2022-08-08,"09:00:00"
"55229",8245.8,2,2022-08-08,"09:10:00"
"55230",8705.3,2,2022-08-08,"09:20:00"
"55231",9239.9,2,2022-08-08,"09:30:00"
"55232",9818.9,2,2022-08-08,"09:40:00"
"55233",9522,2,2022-08-08,"09:50:00"
"55234",10509.9,2,2022-08-08,"10:00:00"
"55235",11018.7,2,2022-08-08,"10:10:00"
"55236",12134.7,2,2022-08-08,"10:20:00"
"55237",11287.2,2,2022-08-08,"10:30:00"
"55238",10343.6,2,2022-08-08,"10:40:00"
"55239",12229.5,2,2022-08-08,"10:50:00"
"55240",13160.8,2,2022-08-08,"11:00:00"
"55241",12894.7,2,2022-08-08,"11:10:00"
"55242",13073.3,2,2022-08-08,"11:20:00"
"55243",13158.3,2,2022-08-08,"11:30:00"
"55244",13286.4,2,2022-08-08,"11:40:00"
"55245",13659.7,2,2022-08-08,"11:50:00"
"55246",13552.5,2,2022-08-08,"12:00:00"
"55247",13591.9,2,2022-08-08,"12:10:00"
"55248",13891.3,2,2022-08-08,"12:20:00"
"55249",14398.8,2,2022-08-08,"12:30:00"
"55250",14398.8,2,2022-08-08,"12:40:00"
"55251",13996,2,2022-08-08,"12:50:00"
"55252",14180.7,2,2022-08-08,"13:00:00"
"55253",13458.9,2,2022-08-08,"13:10:00"
"55254",13004.4,2,2022-08-08,"13:20:00"
"55255",12941.5,2,2022-08-08,"13:30:00"
"55256",12541.2,2,2022-08-08,"13:40:00"
"55257",11247.8,2,2022-08-08,"13:50:00"
"55258",10392.9,2,2022-08-08,"14:00:00"
"55259",10486.5,2,2022-08-08,"14:10:00"
"55260",11048.2,2,2022-08-08,"14:20:00"
"55261",7187.7,2,2022-08-08,"14:30:00"
"55262",4485.1,2,2022-08-08,"14:40:00"
"55263",8834.6,2,2022-08-08,"14:50:00"
"55264",5890.6,2,2022-08-08,"15:00:00"
"55265",6998,2,2022-08-08,"15:10:00"
"55266",3964,2,2022-08-08,"15:20:00"
"55267",4650.1,2,2022-08-08,"15:30:00"
"55268",5558,2,2022-08-08,"15:40:00"
"55269",2917,2,2022-08-08,"15:50:00"
"55270",2840.6,2,2022-08-08,"16:00:00"
"55271",2549.9,2,2022-08-08,"16:10:00"
"55272",2392.2,2,2022-08-08,"16:20:00"
"55273",2340.5,2,2022-08-08,"16:30:00"
"55274",1313.1,2,2022-08-08,"16:40:00"
"55275",1361.2,2,2022-08-08,"16:50:00"
"55276",1108.6,2,2022-08-08,"17:00:00"
"55277",803.1,2,2022-08-08,"17:10:00"
"55278",498.9,2,2022-08-08,"17:20:00"
"55279",285.8,2,2022-08-08,"17:30:00"
"55280",114.6,2,2022-08-08,"17:40:00"
"55281",38.2,2,2022-08-08,"17:50:00"
"55282",7.4,2,2022-08-08,"18:00:00"
"55283",0,2,2022-08-08,"18:10:00"
"55284",0,2,2022-08-08,"18:20:00"
"55285",0,2,2022-08-08,"18:30:00"
"55286",0,2,2022-08-08,"18:40:00"
"55287",0,2,2022-08-08,"18:50:00"
"55288",0,2,2022-08-08,"19:00:00"
"55289",0,2,2022-08-08,"19:10:00"
"55290",0,2,2022-08-08,"19:20:00"
"55291",0,2,2022-08-08,"19:30:00"
"55292",0,2,2022-08-08,"19:40:00"
"55293",0,2,2022-08-08,"19:50:00"
"55294",0,2,2022-08-08,"20:00:00"
"55295",0,2,2022-08-08,"20:10:00"
"55296",0,2,2022-08-08,"20:20:00"
"55297",0,2,2022-08-08,"20:30:00"
"55298",0,2,2022-08-08,"20:40:00"
"55299",0,2,2022-08-08,"20:50:00"
"55300",0,2,2022-08-08,"21:00:00"
"55301",0,2,2022-08-08,"21:10:00"
"55302",0,2,2022-08-08,"21:20:00"
"55303",0,2,2022-08-08,"21:30:00"
"55304",0,2,2022-08-08,"21:40:00"
"55305",0,2,2022-08-08,"21:50:00"
"55306",0,2,2022-08-08,"22:00:00"
"55307",0,2,2022-08-08,"22:10:00"
"55308",0,2,2022-08-08,"22:20:00"
"55309",0,2,2022-08-08,"22:30:00"
"55310",0,2,2022-08-08,"22:40:00"
"55311",0,2,2022-08-08,"22:50:00"
"55312",0,2,2022-08-08,"23:00:00"
"55313",0,2,2022-08-08,"23:10:00"
"55314",0,2,2022-08-08,"23:20:00"
"55315",0,2,2022-08-08,"23:30:00"
"55316",0,2,2022-08-08,"23:40:00"
"55317",0,2,2022-08-08,"23:50:00"
"55318",0,2,2022-08-09,NA
"55319",0,2,2022-08-09,"00:10:00"
"55320",0,2,2022-08-09,"00:20:00"
"55321",0,2,2022-08-09,"00:30:00"
"55322",0,2,2022-08-09,"00:40:00"
"55323",0,2,2022-08-09,"00:50:00"
"55324",0,2,2022-08-09,"01:00:00"
"55325",0,2,2022-08-09,"01:10:00"
"55326",0,2,2022-08-09,"01:20:00"
"55327",0,2,2022-08-09,"01:30:00"
"55328",0,2,2022-08-09,"01:40:00"
"55329",0,2,2022-08-09,"01:50:00"
"55330",0,2,2022-08-09,"02:00:00"
"55331",0,2,2022-08-09,"02:10:00"
"55332",0,2,2022-08-09,"02:20:00"
"55333",0,2,2022-08-09,"02:30:00"
"55334",0,2,2022-08-09,"02:40:00"
"55335",0,2,2022-08-09,"02:50:00"
"55336",0,2,2022-08-09,"03:00:00"
"55337",0,2,2022-08-09,"03:10:00"
"55338",0,2,2022-08-09,"03:20:00"
"55339",0,2,2022-08-09,"03:30:00"
"55340",0,2,2022-08-09,"03:40:00"
"55341",0,2,2022-08-09,"03:50:00"
"55342",0,2,2022-08-09,"04:00:00"
"55343",0,2,2022-08-09,"04:10:00"
"55344",0,2,2022-08-09,"04:20:00"
"55345",0,2,2022-08-09,"04:30:00"
"55346",0,2,2022-08-09,"04:40:00"
"55347",0,2,2022-08-09,"04:50:00"
"55348",0,2,2022-08-09,"05:00:00"
"55349",0,2,2022-08-09,"05:10:00"
"55350",0,2,2022-08-09,"05:20:00"
"55351",0,2,2022-08-09,"05:30:00"
"55352",0,2,2022-08-09,"05:40:00"
"55353",0,2,2022-08-09,"05:50:00"
"55354",0,2,2022-08-09,"06:00:00"
"55355",0,2,2022-08-09,"06:10:00"
"55356",9.9,2,2022-08-09,"06:20:00"
"55357",39.4,2,2022-08-09,"06:30:00"
"55358",102.2,2,2022-08-09,"06:40:00"
"55359",248.8,2,2022-08-09,"06:50:00"
"55360",454.5,2,2022-08-09,"07:00:00"
"55361",665.2,2,2022-08-09,"07:10:00"
"55362",846.3,2,2022-08-09,"07:20:00"
"55363",1156.7,2,2022-08-09,"07:30:00"
"55364",1383.3,2,2022-08-09,"07:40:00"
"55365",1776.3,2,2022-08-09,"07:50:00"
"55366",1967.2,2,2022-08-09,"08:00:00"
"55367",2144.6,2,2022-08-09,"08:10:00"
"55368",2205,2,2022-08-09,"08:20:00"
"55369",2936.7,2,2022-08-09,"08:30:00"
"55370",4146.3,2,2022-08-09,"08:40:00"
"55371",5144.1,2,2022-08-09,"08:50:00"
"55372",4355.7,2,2022-08-09,"09:00:00"
"55373",3750.9,2,2022-08-09,"09:10:00"
"55374",3446.6,2,2022-08-09,"09:20:00"
"55375",4497.4,2,2022-08-09,"09:30:00"
"55376",4668.6,2,2022-08-09,"09:40:00"
"55377",4395.1,2,2022-08-09,"09:50:00"
"55378",4469.1,2,2022-08-09,"10:00:00"
"55379",4405,2,2022-08-09,"10:10:00"
"55380",4891.6,2,2022-08-09,"10:20:00"
"55381",3959.1,2,2022-08-09,"10:30:00"
"55382",3710.3,2,2022-08-09,"10:40:00"
"55383",4211.6,2,2022-08-09,"10:50:00"
"55384",4194.4,2,2022-08-09,"11:00:00"
"55385",3477.4,2,2022-08-09,"11:10:00"
"55386",3986.2,2,2022-08-09,"11:20:00"
"55387",5022.1,2,2022-08-09,"11:30:00"
"55388",4828.7,2,2022-08-09,"11:40:00"
"55389",3882.7,2,2022-08-09,"11:50:00"
"55390",3762,2,2022-08-09,"12:00:00"
"55391",4933.5,2,2022-08-09,"12:10:00"
"55392",5179.8,2,2022-08-09,"12:20:00"
"55393",3499.6,2,2022-08-09,"12:30:00"
"55394",2747,2,2022-08-09,"12:40:00"
"55395",2562.2,2,2022-08-09,"12:50:00"
"55396",2595.5,2,2022-08-09,"13:00:00"
"55397",2627.5,2,2022-08-09,"13:10:00"
"55398",2308.4,2,2022-08-09,"13:20:00"
"55399",2123.7,2,2022-08-09,"13:30:00"
"55400",2599.1,2,2022-08-09,"13:40:00"
"55401",2584.4,2,2022-08-09,"13:50:00"
"55402",2652.1,2,2022-08-09,"14:00:00"
"55403",2727.3,2,2022-08-09,"14:10:00"
"55404",3208.9,2,2022-08-09,"14:20:00"
"55405",2618.9,2,2022-08-09,"14:30:00"
"55406",2544.9,2,2022-08-09,"14:40:00"
"55407",2221,2,2022-08-09,"14:50:00"
"55408",2273.9,2,2022-08-09,"15:00:00"
"55409",3238.5,2,2022-08-09,"15:10:00"
"55410",2703.9,2,2022-08-09,"15:20:00"
"55411",2211.1,2,2022-08-09,"15:30:00"
"55412",1760.3,2,2022-08-09,"15:40:00"
"55413",1433.8,2,2022-08-09,"15:50:00"
"55414",1274.9,2,2022-08-09,"16:00:00"
"55415",1346.4,2,2022-08-09,"16:10:00"
"55416",1270,2,2022-08-09,"16:20:00"
"55417",1701.1,2,2022-08-09,"16:30:00"
"55418",1919.2,2,2022-08-09,"16:40:00"
"55419",1292.2,2,2022-08-09,"16:50:00"
"55420",1017.5,2,2022-08-09,"17:00:00"
"55421",1238,2,2022-08-09,"17:10:00"
"55422",1336.5,2,2022-08-09,"17:20:00"
"55423",566.6,2,2022-08-09,"17:30:00"
"55424",203.3,2,2022-08-09,"17:40:00"
"55425",67.8,2,2022-08-09,"17:50:00"
"55426",14.8,2,2022-08-09,"18:00:00"
"55427",1.2,2,2022-08-09,"18:10:00"
"55428",0,2,2022-08-09,"18:20:00"
"55429",0,2,2022-08-09,"18:30:00"
"55430",0,2,2022-08-09,"18:40:00"
"55431",0,2,2022-08-09,"18:50:00"
"55432",0,2,2022-08-09,"19:00:00"
"55433",0,2,2022-08-09,"19:10:00"
"55434",0,2,2022-08-09,"19:20:00"
"55435",0,2,2022-08-09,"19:30:00"
"55436",0,2,2022-08-09,"19:40:00"
"55437",0,2,2022-08-09,"19:50:00"
"55438",0,2,2022-08-09,"20:00:00"
"55439",0,2,2022-08-09,"20:10:00"
"55440",0,2,2022-08-09,"20:20:00"
"55441",0,2,2022-08-09,"20:30:00"
"55442",0,2,2022-08-09,"20:40:00"
"55443",0,2,2022-08-09,"20:50:00"
"55444",0,2,2022-08-09,"21:00:00"
"55445",0,2,2022-08-09,"21:10:00"
"55446",0,2,2022-08-09,"21:20:00"
"55447",0,2,2022-08-09,"21:30:00"
"55448",0,2,2022-08-09,"21:40:00"
"55449",0,2,2022-08-09,"21:50:00"
"55450",0,2,2022-08-09,"22:00:00"
"55451",0,2,2022-08-09,"22:10:00"
"55452",0,2,2022-08-09,"22:20:00"
"55453",0,2,2022-08-09,"22:30:00"
"55454",0,2,2022-08-09,"22:40:00"
"55455",0,2,2022-08-09,"22:50:00"
"55456",0,2,2022-08-09,"23:00:00"
"55457",0,2,2022-08-09,"23:10:00"
"55458",0,2,2022-08-09,"23:20:00"
"55459",0,2,2022-08-09,"23:30:00"
"55460",0,2,2022-08-09,"23:40:00"
"55461",0,2,2022-08-09,"23:50:00"
"55462",0,2,2022-08-10,NA
"55463",0,2,2022-08-10,"00:10:00"
"55464",0,2,2022-08-10,"00:20:00"
"55465",0,2,2022-08-10,"00:30:00"
"55466",0,2,2022-08-10,"00:40:00"
"55467",0,2,2022-08-10,"00:50:00"
"55468",0,2,2022-08-10,"01:00:00"
"55469",0,2,2022-08-10,"01:10:00"
"55470",0,2,2022-08-10,"01:20:00"
"55471",0,2,2022-08-10,"01:30:00"
"55472",0,2,2022-08-10,"01:40:00"
"55473",0,2,2022-08-10,"01:50:00"
"55474",0,2,2022-08-10,"02:00:00"
"55475",0,2,2022-08-10,"02:10:00"
"55476",0,2,2022-08-10,"02:20:00"
"55477",0,2,2022-08-10,"02:30:00"
"55478",0,2,2022-08-10,"02:40:00"
"55479",0,2,2022-08-10,"02:50:00"
"55480",0,2,2022-08-10,"03:00:00"
"55481",0,2,2022-08-10,"03:10:00"
"55482",0,2,2022-08-10,"03:20:00"
"55483",0,2,2022-08-10,"03:30:00"
"55484",0,2,2022-08-10,"03:40:00"
"55485",0,2,2022-08-10,"03:50:00"
"55486",0,2,2022-08-10,"04:00:00"
"55487",0,2,2022-08-10,"04:10:00"
"55488",0,2,2022-08-10,"04:20:00"
"55489",0,2,2022-08-10,"04:30:00"
"55490",0,2,2022-08-10,"04:40:00"
"55491",0,2,2022-08-10,"04:50:00"
"55492",0,2,2022-08-10,"05:00:00"
"55493",0,2,2022-08-10,"05:10:00"
"55494",0,2,2022-08-10,"05:20:00"
"55495",0,2,2022-08-10,"05:30:00"
"55496",0,2,2022-08-10,"05:40:00"
"55497",0,2,2022-08-10,"05:50:00"
"55498",0,2,2022-08-10,"06:00:00"
"55499",6.2,2,2022-08-10,"06:10:00"
"55500",46.8,2,2022-08-10,"06:20:00"
"55501",162.6,2,2022-08-10,"06:30:00"
"55502",469.3,2,2022-08-10,"06:40:00"
"55503",586.3,2,2022-08-10,"06:50:00"
"55504",697.2,2,2022-08-10,"07:00:00"
"55505",779.7,2,2022-08-10,"07:10:00"
"55506",1077.8,2,2022-08-10,"07:20:00"
"55507",1797.2,2,2022-08-10,"07:30:00"
"55508",3343.2,2,2022-08-10,"07:40:00"
"55509",4241.2,2,2022-08-10,"07:50:00"
"55510",5684.9,2,2022-08-10,"08:00:00"
"55511",6107.4,2,2022-08-10,"08:10:00"
"55512",6300.8,2,2022-08-10,"08:20:00"
"55513",7057.1,2,2022-08-10,"08:30:00"
"55514",7829.5,2,2022-08-10,"08:40:00"
"55515",7918.2,2,2022-08-10,"08:50:00"
"55516",7952.7,2,2022-08-10,"09:00:00"
"55517",8376.4,2,2022-08-10,"09:10:00"
"55518",8673.3,2,2022-08-10,"09:20:00"
"55519",11023.6,2,2022-08-10,"09:30:00"
"55520",9919.9,2,2022-08-10,"09:40:00"
"55521",9541.7,2,2022-08-10,"09:50:00"
"55522",4434.6,2,2022-08-10,"10:00:00"
"55523",5920.1,2,2022-08-10,"10:10:00"
"55524",7091.6,2,2022-08-10,"10:20:00"
"55525",12928,2,2022-08-10,"10:30:00"
"55526",12740.7,2,2022-08-10,"10:40:00"
"55527",13329.6,2,2022-08-10,"10:50:00"
"55528",14432,2,2022-08-10,"11:00:00"
"55529",13844.5,2,2022-08-10,"11:10:00"
"55530",6683.9,2,2022-08-10,"11:20:00"
"55531",5311.6,2,2022-08-10,"11:30:00"
"55532",10213,2,2022-08-10,"11:40:00"
"55533",14201.7,2,2022-08-10,"11:50:00"
"55534",15450.8,2,2022-08-10,"12:00:00"
"55535",15938.6,2,2022-08-10,"12:10:00"
"55536",14157.3,2,2022-08-10,"12:20:00"
